SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
C(=C\C1CCCC1)/c1nnc([nH]1)C(=O)c1nc[nH]c(=O)c1,21/000000021,"InChI=1S/C14H15N5O2/c20-12-7-10(15-8-16-12)13(21)14-17-11(18-19-14)6-5-9-3-1-2-4-9/h5-9H,1-4H2,(H,15,16,20)(H,17,18,19)/b6-5+",C14H15N5O2,285,1.71,4.09,2.49,3.58,-150,3.5599336582631906,1
OCc1c(c2cnc([nH]2)CN)cc([nH]1)CCC,4/000000213,"InChI=1S/C12H18N4O/c1-2-3-8-4-9(11(7-17)15-8)10-6-14-12(5-13)16-10/h4,6,15,17H,2-3,5,7,13H2,1H3,(H,14,16)",C12H18N4O,234,-0.19,4.09,4.82,18.1,-160,3.1731377356867103,1
O=C(Nc1cc(cc(c1)CN)/C=C/C[NH2+][C@@H]1C=CC=CC1)N,4/000000270,"InChI=1S/C17H22N4O/c18-12-14-9-13(10-16(11-14)21-17(19)22)5-4-8-20-15-6-2-1-3-7-15/h1-6,9-11,15,20H,7-8,12,18H2,(H3,19,21,22)/p+1/b5-4+/t15-/m1/s1",C17H23N4O,299,0.56,4.09,5.2,6.77,-150,4.17178247206216,0
OC(=O)[C@@H](CC#CCCCCO)c1ccc(c(c1)Cl)O,5/000000015,"InChI=1S/C15H17ClO4/c16-13-10-11(7-8-14(13)18)12(15(19)20)6-4-2-1-3-5-9-17/h7-8,10,12,17-18H,1,3,5-6,9H2,(H,19,20)/t12-/m0/s1",C15H17O4Cl,296,2.11,4.09,1.82,3.58,-170,3.1709942509261815,1
c1nc(C(=O)Oc2ccc3c(c2)[nH]c(cc3=O)C[NH3+])ccc1,25/000000001,"InChI=1S/C16H13N3O3/c17-9-10-7-15(20)12-5-4-11(8-14(12)19-10)22-16(21)13-3-1-2-6-18-13/h1-8H,9,17H2,(H,19,20)/p+1",C16H14N3O3,296,1.26,4.09,3.1,18.6,-80,2.8386794011428016,1
OCC1=CCC=C(O1)c1ccc(c(c1)CO)N,13/000000004,"InChI=1S/C13H15NO3/c14-12-5-4-9(6-10(12)7-15)13-3-1-2-11(8-16)17-13/h2-6,15-16H,1,7-8,14H2",C13H15NO3,233,0.71,4.09,2.85,2.22,-160,3.265638697225172,1
OCc1cc(c([nH]1)CN)c1cnc([nH]1)CCCCCCl,4/000000215,"InChI=1S/C14H21ClN4O/c15-5-3-1-2-4-14-17-8-13(19-14)11-6-10(9-20)18-12(11)7-16/h6,8,18,20H,1-5,7,9,16H2,(H,17,19)",C14H21N4OCl,296,0.87,4.09,2.71,21.0,-100,3.1945465646222067,1
OC(=O)C/C(=C\C[C@H](C)C1=CNCN1)/c1n[nH]nc1,29/000000037,"InChI=1S/C12H17N5O2/c1-8(10-5-13-7-14-10)2-3-9(4-12(18)19)11-6-15-17-16-11/h3,5-6,8,13-14H,2,4,7H2,1H3,(H,18,19)(H,15,16,17)/b9-3+/t8-/m0/s1",C12H17N5O2,263,1.42,4.09,5.62,3.72,-170,4.521375091366953,0
OC(=O)c1c(C(=O)O)c[nH]c1CC[C@H](CCC)C1=CCCC1,6/000000050,"InChI=1S/C17H23NO4/c1-2-5-11(12-6-3-4-7-12)8-9-14-15(17(21)22)13(10-18-14)16(19)20/h6,10-11,18H,2-5,7-9H2,1H3,(H,19,20)(H,21,22)/t11-/m0/s1",C17H23NO4,305,2.06,4.09,6.96,3.58,-170,3.5753774999850556,1
OC(=O)c1c(O)ccc(c1)/C=C(/C[C@@H]1OCC=C1)\C,13/000000010,"InChI=1S/C15H16O4/c1-10(8-12-3-2-6-19-12)7-11-4-5-14(16)13(9-11)15(17)18/h2-5,7,9,12,16H,6,8H2,1H3,(H,17,18)/b10-7+/t12-/m1/s1",C15H16O4,260,2.04,4.09,5.07,3.58,-170,3.3769401131376355,1
c1[nH]c(cc1[C@H](C/C=C\CCl)N)C(=O)c1nc[nH]c(=O)c1,21/000000026,"InChI=1S/C14H15ClN4O2/c15-4-2-1-3-10(16)9-5-11(17-7-9)14(21)12-6-13(20)19-8-18-12/h1-2,5-8,10,17H,3-4,16H2,(H,18,19,20)/b2-1-/t10-/m0/s1",C14H15N4O2Cl,306,0.18,4.08,3.78,5.09,-150,4.0805599899173695,0
N[C@H](NCCCc1cc(oc(=O)c1)c1cnoc1C=C)NC,23/000000065,"InChI=1S/C15H20N4O3/c1-3-12-11(9-19-22-12)13-7-10(8-14(20)21-13)5-4-6-18-15(16)17-2/h3,7-9,15,17-18H,1,4-6,16H2,2H3",C15H18N4O3,302,1.29,4.08,10.39,3.58,-140,4.0019867258728645,0
c1cc(Cl)c(c(c1)C(=C)c1n[nH]nc1C[NH3+])Cl,29/000000022,"InChI=1S/C11H10Cl2N4/c1-6(11-9(5-14)15-17-16-11)7-3-2-4-8(12)10(7)13/h2-4H,1,5,14H2,(H,15,16,17)/p+1",C11H11N4Cl2,269,3.73,4.08,2.72,2.22,0,3.5629844214477577,1
OC(=O)[C@H](c1nonc1)C#CC1=CC(=O)NC1,20/000000101,"InChI=1S/C10H7N3O4/c14-9-3-6(4-11-9)1-2-7(10(15)16)8-5-12-17-13-8/h3,5,7H,4H2,(H,11,14)(H,15,16)/t7-/m0/s1",C10H7N3O4,233,0.12,4.08,2.51,3.58,-150,4.676753306606069,0
C(=C(\CCc1nonc1C1=CNC(=[NH2])NC1)/C)/CCF,23/000000023,"InChI=1S/C13H19FN5O/c1-9(3-2-6-14)4-5-11-12(19-20-18-11)10-7-16-13(15)17-8-10/h3,7,16-17H,2,4-6,8,15H2,1H3/b9-3+",C13H18N5OF,279,1.26,4.07,1.45,25.0,-160,,0
OCC[C@H](C1=CC(=O)C1=O)C#Cc1nnc[nH]1,3/000000001,"InChI=1S/C11H9N3O3/c15-4-3-7(8-5-9(16)11(8)17)1-2-10-12-6-13-14-10/h5-7,15H,3-4H2,(H,12,13,14)/t7-/m1/s1",C11H9N3O3,231,0.31,4.07,7.07,22.0,-150,4.517978306606068,0
OC(=O)c1ccn(c1C#CCO)C1COC1,6/000000013,"InChI=1S/C11H11NO4/c13-5-1-2-10-9(11(14)15)3-4-12(10)8-6-16-7-8/h3-4,8,13H,5-7H2,(H,14,15)",C11H11NO4,221,0.16,4.07,5.76,3.85,-190,3.1905638599637163,1
OC(=O)c1noc(c1C(=O)O)C#CC1CCCCC1,6/000000148,"InChI=1S/C13H13NO5/c15-12(16)10-9(19-14-11(10)13(17)18)7-6-8-4-2-1-3-5-8/h8H,1-5H2,(H,15,16)(H,17,18)",C13H12NO5,262,1.55,4.07,4.23,23.0,-150,3.0481308012893944,1
OC/C(=C/c1nonc1)/c1[nH]nc(c1)C(N)N,16/000000026,"InChI=1S/C9H12N6O2/c10-9(11)8-2-7(13-14-8)5(4-16)1-6-3-12-17-15-6/h1-3,9,16H,4,10-11H2,(H,13,14)/b5-1-",C9H12N6O2,236,-0.37,4.07,4.15,23.4,-150,4.206057927994403,0
OC(=O)[C@@H](NCCl)C#Cc1nc2c(cc1N)cc[nH]2,12/000000048,"InChI=1S/C12H11ClN4O2/c13-6-16-10(12(18)19)2-1-9-8(14)5-7-3-4-15-11(7)17-9/h3-5,10,16H,6,14H2,(H,15,17)(H,18,19)/t10-/m0/s1",C12H11N4O2Cl,278,0.75,4.07,3.97,20.7,-190,4.193366818507737,0
Oc1[nH]nc(c1)C(=O)c1nc(nc(c1)NCC)NCC(=O)O,21/000000016,"InChI=1S/C12H14N6O4/c1-2-13-8-3-6(11(22)7-4-9(19)18-17-7)15-12(16-8)14-5-10(20)21/h3-4H,2,5H2,1H3,(H,20,21)(H2,17,18,19)(H2,13,14,15,16)",C12H14N6O4,306,0.7,4.07,5.84,3.58,-40,3.188310999053087,1
OC(=O)[C@H](CO)C#Cc1oc2c(c1)cccc2,20/000000089,"InChI=1S/C13H10O4/c14-8-10(13(15)16)5-6-11-7-9-3-1-2-4-12(9)17-11/h1-4,7,10,14H,8H2,(H,15,16)/t10-/m0/s1",C13H10O4,230,1.25,4.06,3.11,16.6,-190,3.327209075836838,1
c1ccc(cc1)C#Cc1cc(C(=O)N)ccc1CNCN,19/000000016,"InChI=1S/C17H17N3O/c18-12-20-11-16-9-8-15(17(19)21)10-14(16)7-6-13-4-2-1-3-5-13/h1-5,8-10,20H,11-12,18H2,(H2,19,21)",C17H17N3O,279,2.38,4.06,5.46,17.4,0,2.432256697355246,1
OC(=O)C/C(=C\[C@H](C)NC(N)N)/c1n[nH]nc1,29/000000001,"InChI=1S/C9H16N6O2/c1-5(13-9(10)11)2-6(3-8(16)17)7-4-12-15-14-7/h2,4-5,9,13H,3,10-11H2,1H3,(H,16,17)(H,12,14,15)/b6-2+/t5-/m0/s1",C9H15N6O2,239,0.4,4.06,4.31,3.58,-170,4.200893733027474,0
OCc1nc([nH]n1)c1cncn1CC#CCCCO,4/000000190,"InChI=1S/C12H15N5O2/c18-6-4-2-1-3-5-17-9-13-7-10(17)12-14-11(8-19)15-16-12/h7,9,18-19H,2,4-6,8H2,(H,14,15,16)",C12H15N5O2,261,-0.21,4.06,2.33,24.7,-100,3.522210901566476,1
c1c([nH]c(c1c1cnc([nH]1)CC)CN)C(=O)CCl,4/000000211,"InChI=1S/C12H15ClN4O/c1-2-12-15-6-10(17-12)7-3-8(11(18)4-13)16-9(7)5-14/h3,6,16H,2,4-5,14H2,1H3,(H,15,17)",C12H15N4OCl,266,0.34,4.06,4.04,20.8,-160,3.287739733684223,1
NC(=O)Nc1c(ccc(c1)C/C=C/C)NC(=O)[C@H]1NC=CN1,4/000000172,"InChI=1S/C15H19N5O2/c1-2-3-4-10-5-6-11(12(9-10)20-15(16)22)19-14(21)13-17-7-8-18-13/h2-3,5-9,13,17-18H,4H2,1H3,(H,19,21)(H3,16,20,22)/b3-2+",C15H19N5O2,301,0.39,4.06,3.96,6.77,-190,3.2634918435391143,1
O=C(Nc1cc(/C=C/CNCCBr)cc(c1)CN)N,4/000000300,"InChI=1S/C13H19BrN4O/c14-3-5-17-4-1-2-10-6-11(9-15)8-12(7-10)18-13(16)19/h1-2,6-8,17H,3-5,9,15H2,(H3,16,18,19)/b2-1+",C13H19N4OBr,327,0.74,4.06,3.42,5.09,0,2.820364183002022,1
OC(=O)C/C(=C\CCCc1nc(=O)o[nH]1)/c1n[nH]nc1,29/000000040,"InChI=1S/C11H13N5O4/c17-10(18)5-7(8-6-12-16-14-8)3-1-2-4-9-13-11(19)20-15-9/h3,6H,1-2,4-5H2,(H,17,18)(H,12,14,16)(H,13,15,19)/b7-3+",C11H13N5O4,279,0.73,4.05,3.97,5.09,0,3.5373870504521667,1
OCC/C=C/c1cc(NC(=O)N)cc(c1)[C@H](CC)N,4/000000290,"InChI=1S/C14H21N3O2/c1-2-13(15)11-7-10(5-3-4-6-18)8-12(9-11)17-14(16)19/h3,5,7-9,13,18H,2,4,6,15H2,1H3,(H3,16,17,19)/b5-3+/t13-/m0/s1",C14H21N3O2,263,0.35,4.05,6.55,15.8,-170,3.0763756830829294,1
OCc1cn(cc1/C=C/c1ncn[nH]1)CCCC,4/000000062,"InChI=1S/C13H18N4O/c1-2-3-6-17-7-11(12(8-17)9-18)4-5-13-14-10-15-16-13/h4-5,7-8,10,18H,2-3,6,9H2,1H3,(H,14,15,16)/b5-4+",C13H18N4O,246,1.43,4.05,3.01,3.58,-60,3.2902234141575946,1
OC/C=C(/c1n[nH]nc1CC)\c1ncn[nH]1,29/000000005,"InChI=1S/C9H12N6O/c1-2-7-8(13-15-12-7)6(3-4-16)9-10-5-11-14-9/h3,5,16H,2,4H2,1H3,(H,10,11,14)(H,12,13,15)/b6-3-",C9H12N6O,220,1.05,4.05,3.27,22.8,-20,3.551825063977094,1
OCc1cc(cc(c1)C(=O)CN)/C=C/C1=NOC[C@H]1OC,14/000000001,"InChI=1S/C15H18N2O4/c1-20-15-9-21-17-13(15)3-2-10-4-11(8-18)6-12(5-10)14(19)7-16/h2-6,15,18H,7-9,16H2,1H3/b3-2+/t15-/m1/s1",C15H18N2O4,290,0.27,4.05,5.92,5.09,-170,3.7895936274662603,1
NC(=[NH2])NCC[C@H](CBr)N1c2nccc(c2CC1)CO,11/000000001,"InChI=1S/C13H21BrN5O/c14-7-10(2-5-18-13(15)16)19-6-3-11-9(8-20)1-4-17-12(11)19/h1,4,10,18,20H,2-3,5-8,15-16H2/t10-/m1/s1",C13H20N5OBr,342,1.32,4.04,4.43,3.58,-190,,0
Oc1ccc(c(c1)NC(=O)N)/C=C/Cc1cocc1,4/000000324,"InChI=1S/C14H14N2O3/c15-14(18)16-13-8-12(17)5-4-11(13)3-1-2-10-6-7-19-9-10/h1,3-9,17H,2H2,(H3,15,16,18)/b3-1+",C14H14N2O3,258,0.95,4.04,2.74,3.58,-40,2.772684840960416,1
O=C(COCCl)c1ncc([nH]1)c1cc([nH]c1C)C(=O)C,4/000000341,"InChI=1S/C13H14ClN3O3/c1-7-9(3-10(16-7)8(2)18)11-4-15-13(17-11)12(19)5-20-6-14/h3-4,16H,5-6H2,1-2H3,(H,15,17)",C13H14N3O3Cl,295,0.46,4.04,2.37,24.3,-200,3.367089781405423,1
Oc1cccc(c1)/C=C\c1nonc1[C@@H](CCO)O,16/000000006,"InChI=1S/C13H14N2O4/c16-7-6-12(18)13-11(14-19-15-13)5-4-9-2-1-3-10(17)8-9/h1-5,8,12,16-18H,6-7H2/b5-4-/t12-/m1/s1",C13H14N2O4,262,1.69,4.04,1.2,3.58,-190,3.4549443221361837,1
OCC1=CCC=C(O1)C(=O)NCCC[NH2+]C,20/000000144,"InChI=1S/C11H18N2O3/c1-12-6-3-7-13-11(15)10-5-2-4-9(8-14)16-10/h4-5,12,14H,2-3,6-8H2,1H3,(H,13,15)/p+1",C11H19N2O3,227,-0.23,4.04,2.38,5.09,-80,4.3098130907329475,0
OC(=O)[C@H](c1nc[nH]c1)C#CC,20/000000003,"InChI=1S/C8H8N2O2/c1-2-3-6(8(11)12)7-4-9-5-10-7/h4-6H,1H3,(H,9,10)(H,11,12)/t6-/m0/s1",C8H8N2O2,164,0.33,4.04,2.31,2.22,-170,4.292276800159364,0
Oc1[nH]nc(c1)C(=O)C#C[C@@H](CCC)N,21/000000015,"InChI=1S/C10H13N3O2/c1-2-3-7(11)4-5-9(14)8-6-10(15)13-12-8/h6-7H,2-3,11H2,1H3,(H2,12,13,15)/t7-/m1/s1",C10H13N3O2,207,1.43,4.04,3.33,2.22,-190,4.286392287284252,0
OCc1c(c2cnc([nH]2)C(=O)CC=C)cc([nH]1)CC,4/000000338,"InChI=1S/C14H17N3O2/c1-3-5-13(19)14-15-7-11(17-14)10-6-9(4-2)16-12(10)8-18/h3,6-7,16,18H,1,4-5,8H2,2H3,(H,15,17)",C14H17N3O2,259,0.61,4.04,4.24,22.0,-120,3.4236332686333704,1
Oc1[nH]nc(c1)C(=O)C#C[C@@](CC)(CN)N,21/000000010,"InChI=1S/C10H14N4O2/c1-2-10(12,6-11)4-3-8(15)7-5-9(16)14-13-7/h5H,2,6,11-12H2,1H3,(H2,13,14,16)/t10-/m0/s1",C10H14N4O2,222,-0.01,4.04,1.84,2.22,-170,4.580382494389335,0
OC(=O)Cc1nnn(c1)c1cnc(c(c1)/C=C/CCCO)N,23/000000059,"InChI=1S/C14H17N5O3/c15-14-10(4-2-1-3-5-20)6-12(8-16-14)19-9-11(17-18-19)7-13(21)22/h2,4,6,8-9,20H,1,3,5,7H2,(H2,15,16)(H,21,22)/b4-2+",C14H17N5O3,303,-0.13,4.04,3.26,23.2,-160,3.0054375011073535,1
C1=C(CC(=CO1)c1nnc([nH]1)/C=C/CC)CCCNCN,11/000000007,"InChI=1S/C15H23N5O/c1-2-3-6-14-18-15(20-19-14)13-8-12(9-21-10-13)5-4-7-17-11-16/h3,6,9-10,17H,2,4-5,7-8,11,16H2,1H3,(H,18,19,20)/b6-3+",C15H23N5O,289,1.86,4.04,2.09,3.72,-200,4.074427226989545,0
Oc1ccc(cc1Cl)/C=C/[C@@H](c1ncncn1)N,5/000000001,"InChI=1S/C12H11ClN4O/c13-9-5-8(2-4-11(9)18)1-3-10(14)12-16-6-15-7-17-12/h1-7,10,18H,14H2/b3-1+/t10-/m0/s1",C12H11N4OCl,262,0.5,4.04,2.43,2.22,-150,3.4492379539248477,1
Oc1ccc(c(c1)NC(=O)N)/C=C/CC(CO)(F)F,4/000000181,"InChI=1S/C12H14F2N2O3/c13-12(14,7-17)5-1-2-8-3-4-9(18)6-10(8)16-11(15)19/h1-4,6,17-18H,5,7H2,(H3,15,16,19)/b2-1+",C12H14N2O3F2,272,0.68,4.03,2.85,3.58,-190,2.981953920900084,1
O[C@H](C(=O)O)C#Cc1c(Cl)nccc1,2/000000008,"InChI=1S/C9H6ClNO3/c10-8-6(2-1-5-11-8)3-4-7(12)9(13)14/h1-2,5,7,12H,(H,13,14)/t7-/m0/s1",C9H6NO3Cl,211,0.58,4.03,2.03,2.22,-170,3.4782646282714165,1
O=C(Nc1cc(cc(c1)CN)/C=C/C[NH2+]CC)N,4/000000283,"InChI=1S/C13H20N4O/c1-2-16-5-3-4-10-6-11(9-14)8-12(7-10)17-13(15)18/h3-4,6-8,16H,2,5,9,14H2,1H3,(H3,15,17,18)/p+1/b4-3+",C13H21N4O,249,0.06,4.03,2.26,5.09,-20,3.497982502914991,1
Oc1ccc(c(c1)NC(=O)N)/C=C/CC1=CC(=O)OCC1,4/000000057,"InChI=1S/C15H16N2O4/c16-15(20)17-13-9-12(18)5-4-11(13)3-1-2-10-6-7-21-14(19)8-10/h1,3-5,8-9,18H,2,6-7H2,(H3,16,17,20)/b3-1+",C15H16N2O4,288,0.42,4.03,2.24,3.58,-60,3.052310113261375,1
c1nc([nH]c1c1cc([nH]c1CN)CC[NH3+])CCCCCC,4/000000206,"InChI=1S/C16H27N5/c1-2-3-4-5-6-16-19-11-15(21-16)13-9-12(7-8-17)20-14(13)10-18/h9,11,20H,2-8,10,17-18H2,1H3,(H,19,21)/p+1",C16H28N5,290,0.97,4.03,1.5,20.7,-120,3.5091436204321695,1
Oc1ccc(cc1Cl)/C=C/[C@@H](C1=CC(=CC1)CBr)N,5/000000013,"InChI=1S/C15H15BrClNO/c16-9-11-1-4-12(7-11)14(18)5-2-10-3-6-15(19)13(17)8-10/h1-3,5-8,14,19H,4,9,18H2/b5-2+/t14-/m0/s1",C15H15NOClBr,340,2.88,4.03,1.9,2.35,-150,3.8904521595817574,1
O=C(Nc1cc(C=C)cc(c1)[C@H](CF)N)N,4/000000264,"InChI=1S/C11H14FN3O/c1-2-7-3-8(10(13)6-12)5-9(4-7)15-11(14)16/h2-5,10H,1,6,13H2,(H3,14,15,16)/t10-/m0/s1",C11H14N3OF,223,0.77,4.03,4.78,15.5,-150,3.249003961294523,1
Oc1ccc(cc1Cl)/C=C/[C@@H](c1nnc(o1)C)N,5/000000009,"InChI=1S/C12H12ClN3O2/c1-7-15-16-12(18-7)10(14)4-2-8-3-5-11(17)9(13)6-8/h2-6,10,17H,14H2,1H3/b4-2+/t10-/m0/s1",C12H12N3O2Cl,265,2.7,4.03,1.3,2.22,-170,3.3353594199881957,1
NC(=[NH2])Nc1cncc(c1)Nc1nc(ncc1)NCC(=C)C,12/000000005,"InChI=1S/C14H19N8/c1-9(2)6-19-14-18-4-3-12(22-14)20-10-5-11(8-17-7-10)21-13(15)16/h3-5,7-8,21H,1,6,15-16H2,2H3,(H2,18,19,20,22)",C14H18N8,298,0.09,4.03,4.25,18.7,-20,,0
OC(=O)[C@@H](CO)Oc1ccccc1CC,20/000000020,"InChI=1S/C11H14O4/c1-2-8-5-3-4-6-9(8)15-10(7-12)11(13)14/h3-6,10,12H,2,7H2,1H3,(H,13,14)/t10-/m1/s1",C11H14O4,210,1.19,4.03,7.81,2.22,-170,2.5182418182410995,1
c1[nH]c(cc1[C@H](C/C=C\CC)N)C(=O)c1nc[nH]c(=O)c1,21/000000030,"InChI=1S/C15H18N4O2/c1-2-3-4-5-11(16)10-6-12(17-8-10)15(21)13-7-14(20)19-9-18-13/h3-4,6-9,11,17H,2,5,16H2,1H3,(H,18,19,20)/b4-3-/t11-/m0/s1",C15H18N4O2,286,0.2,4.03,3.84,5.09,-170,3.942502102042532,1
OC(=O)[C@H](C1=CCC=CN1)C#CCCl,20/000000088,"InChI=1S/C10H10ClNO2/c11-6-3-4-8(10(13)14)9-5-1-2-7-12-9/h2,5,7-8,12H,1,6H2,(H,13,14)/t8-/m0/s1",C10H10NO2Cl,211,1.58,4.03,2.41,2.22,-150,4.660632177321556,0
Oc1cnc(c(c1)C#Cc1[nH]ncc1CN)C(=O)O,22/000000002,"InChI=1S/C12H10N4O3/c13-4-8-5-15-16-10(8)2-1-7-3-9(17)6-14-11(7)12(18)19/h3,5-6,17H,4,13H2,(H,15,16)(H,18,19)",C12H9N4O3,257,0.05,4.03,3.2,21.8,0,3.3519128041921515,1
C(=C\[C@@H](c1c[nH]c(c1)C(=O)c1nc[nH]c(=O)c1)N)/CC,21/000000024,"InChI=1S/C14H16N4O2/c1-2-3-4-10(15)9-5-11(16-7-9)14(20)12-6-13(19)18-8-17-12/h3-8,10,16H,2,15H2,1H3,(H,17,18,19)/b4-3+/t10-/m0/s1",C14H16N4O2,272,-0.2,4.03,2.68,3.58,-170,4.069667492684422,0
OC(=O)[C@H](c1cccc(c1)C(=O)O)C#Cc1cc[nH]c1,20/000000111,"InChI=1S/C15H11NO4/c17-14(18)12-3-1-2-11(8-12)13(15(19)20)5-4-10-6-7-16-9-10/h1-3,6-9,13,16H,(H,17,18)(H,19,20)/t13-/m0/s1",C15H11NO4,269,2.11,4.03,1.43,2.35,-150,3.333996613563544,1
OC(=O)C/C(=C\[C@@H](CC)Cl)/c1n[nH]nc1,29/000000023,"InChI=1S/C9H12ClN3O2/c1-2-7(10)3-6(4-9(14)15)8-5-11-13-12-8/h3,5,7H,2,4H2,1H3,(H,14,15)(H,11,12,13)/b6-3+/t7-/m1/s1",C9H12N3O2Cl,229,2.14,4.02,4.3,3.58,-170,4.053871461768304,0
O[C@@H](CC)/C=C/c1c(F)cccc1NC(=O)N,4/000000171,"InChI=1S/C12H15FN2O2/c1-2-8(16)6-7-9-10(13)4-3-5-11(9)15-12(14)17/h3-8,16H,2H2,1H3,(H3,14,15,17)/b7-6+/t8-/m0/s1",C12H15N2O2F,238,1.23,4.02,3.8,3.58,-170,3.071685706271621,1
c1nc(oc1c1nnc([nH]1)C[NH3+])CCCCCCC,2/000000009,"InChI=1S/C13H21N5O/c1-2-3-4-5-6-7-12-15-9-10(19-12)13-16-11(8-14)17-18-13/h9H,2-8,14H2,1H3,(H,16,17,18)/p+1",C13H22N5O,264,2.26,4.02,-0.26,3.58,-120,3.4028595728951476,1
Oc1c(=O)cc(oc1CC/C=C\CC)c1nnn[nH]1,2/000000001,"InChI=1S/C12H14N4O3/c1-2-3-4-5-6-9-11(18)8(17)7-10(19-9)12-13-15-16-14-12/h3-4,7,18H,2,5-6H2,1H3,(H,13,14,15,16)/b4-3-",C12H14N4O3,262,0.8,4.02,2.53,24.6,-140,3.429279712755286,1
C(=C\CCc1nonc1C1=CNC(=[NH2])NC1)/CC,23/000000008,"InChI=1S/C12H18N5O/c1-2-3-4-5-6-10-11(17-18-16-10)9-7-14-12(13)15-8-9/h3-4,7,14-15H,2,5-6,8,13H2,1H3/b4-3+",C12H17N5O,247,1.2,4.02,0.25,21.7,-160,,0
Oc1[nH]nc(c1CCCO)C(=O)/C=C/C1=NCCCO1,21/000000011,"InChI=1S/C13H17N3O4/c17-7-1-3-9-12(15-16-13(9)19)10(18)4-5-11-14-6-2-8-20-11/h4-5,17H,1-3,6-8H2,(H2,15,16,19)/b5-4+",C13H17N3O4,279,0.6,4.02,4.1,3.72,-20,3.6271805727193733,1
Oc1cccc(c1Cl)[C@@H](/C=C\C)N,22/000000003,"InChI=1S/C10H12ClNO/c1-2-4-8(12)7-5-3-6-9(13)10(7)11/h2-6,8,13H,12H2,1H3/b4-2-/t8-/m1/s1",C10H12NOCl,197,2.15,4.02,5.12,2.35,-170,3.3662351286204917,1
Oc1cc(NC(=O)N)cc(c1)C/C=C(\[C@H]1OCCC1)/C[NH3+],4/000000184,"InChI=1S/C15H21N3O3/c16-9-11(14-2-1-5-21-14)4-3-10-6-12(18-15(17)20)8-13(19)7-10/h4,6-8,14,19H,1-3,5,9,16H2,(H3,17,18,20)/p+1/b11-4-/t14-/m0/s1",C15H22N3O3,292,-0.2,4.02,8.71,5.09,-150,3.83956181521072,1
OCc1cc(c([nH]1)CN)c1cnc([nH]1)CCCCCC=C,4/000000217,"InChI=1S/C16H24N4O/c1-2-3-4-5-6-7-16-18-10-15(20-16)13-8-12(11-21)19-14(13)9-17/h2,8,10,19,21H,1,3-7,9,11,17H2,(H,18,20)",C16H24N4O,288,0.87,4.02,2.76,21.5,-100,3.1890759281244776,1
OC(=O)CC#Cc1cccc(c1)[C@@H](C1=CCNCN1)Br,19/000000021,"InChI=1S/C15H15BrN2O2/c16-15(13-7-8-17-10-18-13)12-5-1-3-11(9-12)4-2-6-14(19)20/h1,3,5,7,9,15,17-18H,6,8,10H2,(H,19,20)/t15-/m0/s1",C15H15N2O2Br,335,2.47,4.01,7.24,19.9,-150,3.9936860727885293,1
O=C(CCc1cnc(c(c1)C#Cc1ccccc1)C(=O)O)N,22/000000001,"InChI=1S/C17H14N2O3/c18-15(20)9-7-13-10-14(16(17(21)22)19-11-13)8-6-12-4-2-1-3-5-12/h1-5,10-11H,7,9H2,(H2,18,20)(H,21,22)",C17H13N2O3,293,1.5,4.01,1.5,19.2,-60,2.449391595400156,1
OC(=O)c1c(O)ccc(c1)/C=C(/CCCCl)\C,13/000000009,"InChI=1S/C13H15ClO3/c1-9(3-2-6-14)7-10-4-5-12(15)11(8-10)13(16)17/h4-5,7-8,15H,2-3,6H2,1H3,(H,16,17)/b9-7+",C13H15O3Cl,254,2.86,4.01,6.27,3.58,-20,2.360791665452597,1
Oc1cccc(c1)[C@H](COC(=O)CO)O,6/000000060,"InChI=1S/C10H12O5/c11-5-10(14)15-6-9(13)7-2-1-3-8(12)4-7/h1-4,9,11-13H,5-6H2/t9-/m0/s1",C10H12O5,212,-0.1,4.01,3.88,2.22,-150,2.732350636252356,1
Oc1[nH]nc(c1)C(=O)c1nc(nc(c1)NC(F)F)N,21/000000001,"InChI=1S/C9H8F2N6O2/c10-8(11)14-5-1-3(13-9(12)15-5)7(19)4-2-6(18)17-16-4/h1-2,8H,(H2,16,17,18)(H3,12,13,14,15)",C9H8N6O2F2,270,1.01,4.01,3.52,24.0,-170,3.580275570743453,1
Oc1[nH]ncc1/C(=C\CO)/c1n[nH]nc1CF,29/000000038,"InChI=1S/C9H10FN5O2/c10-3-7-8(13-15-12-7)5(1-2-16)6-4-11-14-9(6)17/h1,4,16H,2-3H2,(H2,11,14,17)(H,12,13,15)/b5-1+",C9H10N5O2F,239,1.74,4.01,2.95,24.7,0,3.861663697225172,1
C=Cc1[nH]c(cc1c1cnc([nH]1)CF)C(=O)C,4/000000013,"InChI=1S/C12H12FN3O/c1-3-9-8(4-10(15-9)7(2)17)11-6-14-12(5-13)16-11/h3-4,6,15H,1,5H2,2H3,(H,14,16)",C12H12N3OF,233,1.35,4.01,4.4,21.4,-140,3.535848905899476,1
OC(=O)CC#Cc1oc2c(c1)c(ccc2)CCCO,20/000000109,"InChI=1S/C15H14O4/c16-9-3-5-11-4-1-7-14-13(11)10-12(19-14)6-2-8-15(17)18/h1,4,7,10,16H,3,5,8-9H2,(H,17,18)",C15H14O4,258,1.87,4.01,3.46,17.8,-40,2.8297950973706723,1
